Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,EV_Network,ID,Open_Date,EV_Connector_Types,Access_Code
ELEC,Audi Tri-Cities,1125 Aaron Dr,Richland,WA,99352,888-998-2546,Blink Network,167222,2020-10-02,J1772,public
ELEC,Albertsons - 17520 SR 9 SE,17520 WA-9,Snohomish,WA,98296,888-264-2208,Volta,167296,2020-08-31,J1772,public
ELEC,KGIP BELL SOUTH STATION 2,316 116th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,167379,2020-10-07,J1772,public
ELEC,1500 Orchard Street Apartments,1502 S Orchard Street,Tacoma,WA,98405,800-663-5633,SemaCharge Network,167404,2020-10-09,J1772,public
ELEC,Alaska Junction SCL,4535 39th Ave SW,Seattle,WA,98116,855-900-7584,Greenlots,167474,2020-10-10,CHADEMO J1772COMBO,public
ELEC,Cle Elum,811 WA-970,Cle Elum,WA,98922,855-900-7584,Greenlots,167497,2020-10-13,CHADEMO J1772COMBO,public
ELEC,WOODIN CREEK WOODIN CREEK 2,13550 Village Square Dr.,Woodinville,WA,98072,888-758-4389,ChargePoint Network,167520,2020-10-14,J1772,public
ELEC,DOL STATION 1,719 Sleater Kinney Rd SE,Lacey,WA,98503,888-758-4389,ChargePoint Network,167521,2020-10-14,J1772,public
ELEC,Connell,303 S Columbia Ave,Connell,WA,99326,855-900-7584,Greenlots,167523,2020-10-14,CHADEMO J1772COMBO,public
ELEC,Target T0995 - Redmond  WA,NE 76th St.,Redmond,WA,98052,833-632-2778,Electrify America,167562,2020-10-16,CHADEMO J1772 J1772COMBO,public
ELEC,ONE88 SPACE 305-306,188 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,167711,2020-10-23,J1772,public
ELEC,4DEGREES STATION 1,1309 W. First Avenue,Spokane,WA,99216,888-758-4389,ChargePoint Network,167887,2020-10-28,J1772,public
ELEC,Bellis Fair,1 Bellis Fair Pkwy,Bellingham,WA,98226,888-264-2208,Volta,167930,2020-10-19,J1772,public
ELEC,Safeway - 20711 Bothell Hwy,20711 Bothell Hwy,Bothell,WA,98012,888-264-2208,Volta,167931,2020-10-19,J1772,public
ELEC,Fred Meyer 667 (Bellingham  WA),1225 W Bakerview Rd,Bellingham,WA,98226,833-632-2778,Electrify America,168088,2020-11-01,CHADEMO J1772COMBO,public
ELEC,Stay Pineapple,155 108th Ave NE,Bellevue,WA,98004,888-998-2546,Blink Network,168122,2020-11-05,J1772,public
ELEC,Kitsap Transit - Wheaton Way Transit Center,3915 Wheaton Way,Bremerton,WA,98310,855-885-9571,OpConnect,168187,2020-11-06,J1772,public
ELEC,ES - SWM R & T CENTER 02,3510 S Mullen St SWM Admin Bldg,Tacoma,WA,98409,888-758-4389,ChargePoint Network,168266,2020-11-11,J1772,public
ELEC,ES - S&E URBAN WATERS #2,326 East D St Center for Urban Waters,Tacoma,WA,98421,888-758-4389,ChargePoint Network,168267,2020-11-11,J1772,public
ELEC,CITY OF TACOMA TAC CC 1,1552 Market St,Tacoma,WA,98402,888-758-4389,ChargePoint Network,168268,2020-11-11,J1772,public
ELEC,ES - S&E URBAN WATERS #4,303 East D St East Pkg Lot  Center for Urban,Tacoma,WA,98421,888-758-4389,ChargePoint Network,168269,2020-11-11,J1772,public
ELEC,Target - Tesla Supercharger,665 Sleater Kinney Rd SE,Lacey,WA,98503,877-798-3752,Tesla,168277,2020-11-02,TESLA,public
ELEC,Safeway #3523,14826 Highway 99,Lynnwood,WA,98087,888-264-2208,Volta,168287,2020-11-02,J1772,public
ELEC,Safeway - 11031 19th Ave SE,11031 19th Ave SE,Everett,WA,98208,888-264-2208,Volta,168288,2020-11-02,J1772,public
ELEC,Safeway - 6911 Coal Creek Parkway SE,6911 Coal Creek Pkwy SE,Newcastle,WA,98059,888-264-2208,Volta,168289,2020-11-02,J1772,public
ELEC,PMF Real Estates Services,712 Shaw Rd,Puyallup,WA,98372,866-816-7584,EV Connect,168437,2020-07-31,J1772,public
ELEC,CITY OF TACOMA TAC CC 3,1548 Commerce St,Tacoma,WA,98402,888-758-4389,ChargePoint Network,168479,2020-11-14,J1772,public
ELEC,Brookside Park Condos,836 2nd Ave,Kirkland,WA,98033,855-900-7584,Greenlots,168481,2020-11-14,J1772,public
ELEC,Cherry Crest Vista HOA,12543 NE 23rd Place,Bellevue,WA,98005,855-900-7584,Greenlots,168482,2020-11-14,J1772,public
ELEC,SS Central Park,559 South 4th Street,Sunnyside,WA,98944,800-663-5633,SemaCharge Network,168514,2020-11-17,J1772,public
ELEC,Alexanders Lodge & Restaurant - Tesla Destination,37515 SR 706 E,Ashford,WA,98304,877-798-3752  877-798-3752,Tesla Destination,168567,2020-11-03,TESLA,public
ELEC,Archer Hotel at Redmond Town Center - Tesla Destination,7200 164th Ave NE,Redmond,WA,98052,877-798-3752  877-798-3752,Tesla Destination,168584,2020-11-03,TESLA,public
ELEC,Colettes Bed and Breakfast - Tesla Destination,339 Finn Hall Rd,Port Angeles,WA,98362,877-798-3752  877-798-3752,Tesla Destination,168693,2020-11-03,TESLA,public
ELEC,Equinix SE4 - Tesla Destination,6906 S 204th St,Kent,WA,98032,877-798-3752  877-798-3752,Tesla Destination,168761,2020-11-03,J1772 TESLA,public
ELEC,Gift Tree - Tesla Destination,1800 W Fourth Plain Blvd #120b,Vancouver,WA,98660,877-798-3752  877-798-3752,Tesla Destination,168796,2020-11-03,TESLA,public
ELEC,La Quinta Inn & Suites Walla Walla - Tesla Destination,776 Silverstone Dr,Walla Walla,WA,99362,877-798-3752  877-798-3752,Tesla Destination,168916,2020-11-03,J1772 TESLA,public
ELEC,Montgomery East Commercial Center - Tesla Destination,11616 E Montgomery Dr,Spokane Valley,WA,99206,877-798-3752  877-798-3752,Tesla Destination,168973,2020-11-03,TESLA,public
ELEC,Paine Field Airport - Tesla Destination,3220 100th St SW,Everett,WA,98204,877-798-3752  877-798-3752,Tesla Destination,169005,2020-11-03,TESLA,public
ELEC,Ram Mounts - Tesla Destination,8410 Dallas Ave S,Seattle,WA,98108,877-798-3752  877-798-3752,Tesla Destination,169058,2020-11-03,TESLA,public
ELEC,Seattle Seahawks Practice Facility - Tesla Destination,12 Seahawks Wy,Renton,WA,98056,877-798-3752  877-798-3752,Tesla Destination,169095,2020-11-03,TESLA,public
ELEC,The Ridge Motorsports Park - Tesla Destination,1060 W. Eells Hill Rd,Shelton,WA,98584,877-798-3752  877-798-3752,Tesla Destination,169190,2020-11-03,TESLA,public
ELEC,ILANI 1A-2 SINGLE,1 Cowlitz way,Ridgefield,WA,98642,888-758-4389,ChargePoint Network,169292,2020-11-18,J1772,public
ELEC,DAY 1 REDMOND 6,NE 76th St,Redmond,WA,98052,888-758-4389,ChargePoint Network,169380,2020-11-20,J1772,public
ELEC,Sea Tac Office Center,18000 International Blvd.,Sea Tac,WA,98188,800-663-5633,SemaCharge Network,169393,2020-11-21,J1772,public
ELEC,Green River,1103 Ninth Street SE,Auburn,WA,98002,888-998-2546,Blink Network,169448,2020-11-25,J1772,public
ELEC,Lake Crescent Lodge,416 Lake Crescent Road,Port Angeles,WA,98363,800-663-5633,SemaCharge Network,169449,2020-11-25,J1772,public
ELEC,LQ Maryville,11430 38th Drive Northeast,Marysville,WA,98271,800-663-5633,SemaCharge Network,169523,2020-11-30,J1772,public
ELEC,Homewood Suites by Hilton Lynnwood Seattle Everett,18123 Alderwood Mall Pkwy,Lynnwood,WA,98037,425-670-8943,Non-Networked,169547,2020-11-23,J1772,public
ELEC,IBEW Local 46,19802 62nd Ave S,Kent,WA,98032,888-998-2546,Blink Network,169896,2020-12-03,J1772,public
ELEC,AUBURN CENTER GREEN RIVER #1,1221 D St. NE,Auburn,WA,98002,888-758-4389,ChargePoint Network,170032,2020-12-10,J1772,public
ELEC,2+U - Tesla Supercharger,1201 Second Ave,Seattle,WA,98101,877-798-3752,Tesla,170078,2020-12-07,TESLA,public
ELEC,Safeway,17202 15th Ave NE,Shoreline,WA,98155,888-264-2208,Volta,170099,NULL,J1772,public
ELEC,Leilani on Greenwood,10215 Greenwood Avenue North,Seattle,WA,98133,800-663-5633,SemaCharge Network,170178,2020-12-16,J1772,public
ELEC,Pierce County Parks  Cross Park,4420 Military Road East,Tacoma,WA,98446,800-663-5633,SemaCharge Network,170233,2020-12-17,J1772,public
ELEC,Cafaro SOUTH HILL MALL (PUYALLUP  WA),3700 S. MERIDIAN,PUYALLUP,WA,98373,833-632-2778,Electrify America,170297,2020-12-18,CHADEMO J1772COMBO,public
ELEC,Woodinville WA4-151 (Woodinville  WA),14003 NE Woodinville Duvall Rd,Woodinville,WA,98072,833-632-2778,Electrify America,170316,2020-12-18,CHADEMO J1772COMBO,public
ELEC,Taco Bell Ellensburg,1406 Canyon Road,Ellensburg,WA,98926,833-632-2778,Electrify America,170358,2020-12-18,CHADEMO J1772COMBO,public
ELEC,RPI PORTEMONS 2005 POPLAR 2,2005 NW Poplar Way,Issaquah,WA,98027,888-758-4389,ChargePoint Network,170401,2020-12-19,J1772,public
ELEC,Rainier Beach WA3-155 ( Seattle  WA),9019 RAINIER AVE S,Seattle,WA,98118,833-632-2778,Electrify America,170404,2020-12-19,CHADEMO J1772COMBO,public
ELEC,Ballard Blocks - Tesla Supercharger,1416 NW Ballard Way,Seattle,WA,98107,877-798-3752,Tesla,170432,2020-12-14,TESLA,public
ELEC,South 405 Place,900 S.W. 16th Street,Renton,WA,98057,888-998-2546,Blink Network,170457,2020-12-22,J1772,public
ELEC,2+U,1201 Second Ave,Seattle,WA,98101,206-706-9600,Non-Networked,170479,NULL,J1772,public
ELEC,BJ?s Entiat - Tesla Supercharger,14579 US-97A,Entiat,WA,98822,877-798-3752,Tesla,170526,2020-12-21,TESLA,public
ELEC,Roche Harbor Marina,160 Ruben Memorial Dr,Roche Harbor,WA,98250,800-586-3590,Non-Networked,170580,NULL,J1772,public
ELEC,Snug Harbor Resort,1997 Mitchell Bay Rd,Friday Harbor,WA,98250,360-378-4762,Non-Networked,170581,NULL,J1772,public
ELEC,Friday Harbor Airport,800 Franklin Rd,Friday Harbor,WA,98250,360-378-4724,Non-Networked,170582,NULL,J1772,public
ELEC,Burgermaster,2030 Freeway Dr,Mt. Vernon,WA,98273,360-899-4075,Non-Networked,170583,NULL,J1772,public
ELEC,Comfort Suites Burlington Near I-5,500 E George Hoppeer Rd,Burlington,WA,98233,360-255-5830,Non-Networked,170584,NULL,J1772,public
ELEC,Skagit Valley College,1800 N Laventure Rd,Mt. Vernon,WA,98273,360-416-7600,Non-Networked,170585,NULL,J1772,public
ELEC,Stillaguamish Conference Room,154 W Cox St,Arlington,WA,98223,340-403-3421,Non-Networked,170586,NULL,J1772,public
ELEC,Vision Plus,2520 James St,Bellingham,WA,98225,360-393-4000,Non-Networked,170587,NULL,TESLA,public
ELEC,Bellingham International Airport,4255 Mitchell Way,Bellingham,WA,98226,360-671-5674,Non-Networked,170588,NULL,J1772,public
ELEC,Spokane Community College 2,1810 N Greene BLDG 8,Spokane,WA,99217,855-900-7584,Greenlots,170766,2021-01-05,J1772,public
ELEC,City of Oak Harbor Police Dept,860 SE Barrington Drive,Oak Harbor,WA,98277,855-900-7584,Greenlots,170907,2021-01-05,J1772,public
ELEC,Dayton,120 N 1st St,Dayton,WA,99328,855-900-7584,Greenlots,170911,2021-01-05,CHADEMO J1772 J1772COMBO,public
ELEC,Pullman DCFC,150 E Spring St.,Pullman,WA,99163,855-900-7584,Greenlots,170933,2021-01-05,CHADEMO J1772COMBO,public
ELEC,Liberty Lake Park N Ride DCFC,E. Mission Ave,Liberty Lake,WA,99019,855-900-7584,Greenlots,170934,2021-01-05,CHADEMO J1772COMBO,public
ELEC,Pend Oreille PUD,130 North Washington Avenue,Newport,WA,99156,800-663-5633,SemaCharge Network,171183,2021-01-08,J1772,public
ELEC,BARKLEY VILLAGE CORNERSTONE 1,Cornerstone Ln,Bellingham,WA,98226,888-758-4389,ChargePoint Network,171199,2021-01-08,J1772,public
ELEC,Tukwila,13050 Interurban Ave So.,Tukwila,WA,98168,855-900-7584,Greenlots,171349,2021-01-16,CHADEMO J1772 J1772COMBO,public
ELEC,HUB Garage,19235 International Boulevard,Seattle,WA,98188,800-663-5633,SemaCharge Network,171370,2021-01-20,J1772,public
ELEC,IKEA - Seattle (East Parking),601 SW 41st St,Renton,WA,98057,888-998-2546,Blink Network,171400,2021-01-20,J1772,public
ELEC,IKEA - Seattle (South Parking),601 SW 41st St,Renton,WA,98057,888-998-2546,Blink Network,171401,2021-01-20,J1772,public
ELEC,WILLOWS LODGE WILLOWS #1,14580 NE 145th St,Woodinville,WA,98072,888-758-4389,ChargePoint Network,171505,2021-01-27,J1772,public
ELEC,BELLEVUE SBCC #1,14509 SE Newport Way,Bellevue,WA,98006,888-758-4389,ChargePoint Network,171512,2021-01-27,J1772,public
ELEC,SOUND TRANSIT ANGLE LAKE #1,2702 S 200th St,SeaTac,WA,98188,888-758-4389,ChargePoint Network,171570,2021-01-27,J1772,public
ELEC,KEY CENTER KEY CENTER 5,601 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171659,2021-01-27,J1772,public
ELEC,KEY CENTER KEY CENTER 4,601 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171660,2021-01-27,J1772,public
ELEC,KEY CENTER STATION 3,601 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171661,2021-01-27,J1772,public
ELEC,KEY CENTER STATION 2,601 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171662,2021-01-27,J1772,public
ELEC,KEY CENTER STATION 1,601 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171663,2021-01-27,J1772,public
ELEC,KRC SKYLINE SKYLINE #2,10900 NE 4th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171665,2021-01-27,J1772,public
ELEC,KRC SKYLINE SKYLINE #3,10900 NE 4th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171666,2021-01-27,J1772,public
ELEC,SKAGIT STATION SS2,105 E Kincaid St,Mount Vernon,WA,98273,888-758-4389,ChargePoint Network,171723,2021-01-27,J1772,public
ELEC,UWB CASCADIA CC SOUTH DUAL #1,18140 Campus Way NE,Bothell,WA,98011,888-758-4389,ChargePoint Network,171751,2021-01-27,J1772,public
ELEC,NISSAN-EVERETT DC STATION 2,10500 Evergreen Way,Everett,WA,98204,888-758-4389,ChargePoint Network,171755,2021-01-27,CHADEMO J1772COMBO,public
ELEC,SAFECO PLAZA SAFECO PLAZA #2,1001 4th Ave Safeco Plaza,Seattle,WA,98154,888-758-4389,ChargePoint Network,171758,2021-01-27,J1772,public
ELEC,SCH CHILDREN'S #1,4800 Sand Point Way NE Seattle WA 98105,Seattle,WA,98105,888-758-4389,ChargePoint Network,171785,2021-01-27,J1772,public
ELEC,UDR ASHTON BELL #1,10710 NE 10th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171794,2021-01-27,J1772,public
ELEC,UDR TEN20 #2,10710 NE 10th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171795,2021-01-27,J1772,public
ELEC,VALLEY MED CTR MAIN LOT #7,4109-4251 Talbot Rd S,Renton,WA,98055,888-758-4389,ChargePoint Network,171804,2021-01-27,J1772,public
ELEC,TPU TPU HQ #7,3628 S 35th St,Tacoma,WA,98409,888-758-4389,ChargePoint Network,171809,2021-01-27,J1772,public
ELEC,RPNW PSP-COBB #1,1325 4th Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,171852,2021-01-27,J1772,public
ELEC,BMW NORTHWEST DC FAST 01,4011 20th St E,Fife,WA,98424,888-758-4389,ChargePoint Network,171856,2021-01-27,J1772COMBO,public
ELEC,VALLEY MED CTR MAIN LOT #6,400 S 43rd St,Renton,WA,98055,888-758-4389,ChargePoint Network,171879,2021-01-27,J1772,public
ELEC,525 NORTHGATE RETAIL #2,525 NE Northgate Way,Seattle,WA,98125,888-758-4389,ChargePoint Network,171927,2021-01-27,J1772,public
ELEC,HAMPTON INN NORTH FRONT,11505 NE 2nd Pl,Bellevue,WA,98004,888-758-4389,ChargePoint Network,171930,2021-01-27,J1772,public
ELEC,THE SUMMIT THE SUMMIT - P1,10885 NE 4th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172031,2021-01-27,J1772,public
ELEC,Y.V.M.H. NORTH PARKING-2,2811 Tieton Dr,Yakima,WA,98902,888-758-4389,ChargePoint Network,172032,2021-01-27,J1772,public
ELEC,Y.V.M.H. SOUTH PARKING-1,2811 Tieton Dr,Yakima,WA,98902,888-758-4389,ChargePoint Network,172033,2021-01-27,J1772,public
ELEC,Y.V.M.H. NORTH PARKING-1,2811 Tieton Dr,Yakima,WA,98902,888-758-4389,ChargePoint Network,172034,2021-01-27,J1772,public
ELEC,KING COUNTY DOT BURIEN P&R #9,14901 4th Ave SW,Burien,WA,98166,888-758-4389,ChargePoint Network,172047,2021-01-27,J1772,public
ELEC,KING COUNTY DOT BURIEN P&R #10,14901 4th Ave SW,Burien,WA,98166,888-758-4389,ChargePoint Network,172048,2021-01-27,J1772,public
ELEC,VISITOR GARAGE WALL UNIT,1201 Pacific Ave,Tacoma,WA,98402,888-758-4389,ChargePoint Network,172050,2021-01-27,J1772,public
ELEC,BELLEVUE DOWNTOWN PARK 1,10201 NE 4th St,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172053,2021-01-27,J1772,public
ELEC,400 DEXTER AVE 400 DEXTER #2,400 Dexter Ave N,Seattle,WA,98109,888-758-4389,ChargePoint Network,172061,2021-01-27,J1772,public
ELEC,DEPT OF ECOLOGY HQ 3,300 Desmond DR SE,Lacey,WA,98516,888-758-4389,ChargePoint Network,172064,2021-01-27,J1772,public
ELEC,DEPT OF ECOLOGY HQ 2,300 Desmond Dr SE,Lacey,WA,98516,888-758-4389,ChargePoint Network,172065,2021-01-27,J1772,public
ELEC,DEPT OF ECOLOGY HQ 4,300 Desmond Dr SE,Lacey,WA,98516,888-758-4389,ChargePoint Network,172066,2021-01-27,J1772,public
ELEC,VM CHARGERS VIRGINIA MASON3,1012 Terry Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,172108,2021-01-27,J1772,public
ELEC,VM CHARGERS VIRGINIA MASON1,1012 Terry Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,172109,2021-01-27,J1772,public
ELEC,LONGACRES GH BLDG C 1,1300 SW 27th St,Renton,WA,98057,888-758-4389,ChargePoint Network,172263,2021-01-27,J1772,public
ELEC,LONGACRES GH BLDG D 1,1200 SW 27th St,Renton,WA,98057,888-758-4389,ChargePoint Network,172264,2021-01-27,J1772,public
ELEC,ALOFT ALOFT ELEMENT 1,2752-2836 152nd Ave NE,Redmond,WA,98052,888-758-4389,ChargePoint Network,172284,2021-01-27,J1772,public
ELEC,MERCER ISLAND CITY HALL #3,9611 SE 36th St City Hall,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,172315,2021-01-27,J1772,public
ELEC,MERCER ISLAND CITY HALL #2,9611 SE 36th St City Hall,Mercer Island,WA,98040,888-758-4389,ChargePoint Network,172316,2021-01-27,J1772,public
ELEC,GARAGE COMMERCIAL ST 1,1300 Commercial St,Bellingham,WA,98225,888-758-4389,ChargePoint Network,172343,2021-01-27,J1772,public
ELEC,MADISON GARAGE MADISON GARAGE1,1229 Madison St,Seattle,WA,98104,888-758-4389,ChargePoint Network,172401,2021-01-27,J1772,public
ELEC,INSIGNIA 953 97 98,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172407,2021-01-27,J1772,public
ELEC,INSIGNIA 953 214 215,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172408,2021-01-27,J1772,public
ELEC,INSIGNIA 953 136 137,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172409,2021-01-27,J1772,public
ELEC,INSIGNIA 953 176 177,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172410,2021-01-27,J1772,public
ELEC,INSIGNIA 953 95 96,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172411,2021-01-27,J1772,public
ELEC,INSIGNIA 953 134 135,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172412,2021-01-27,J1772,public
ELEC,INSIGNIA 953 180 181,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172413,2021-01-27,J1772,public
ELEC,INSIGNIA 953 174 175,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172414,2021-01-27,J1772,public
ELEC,INSIGNIA 953 142 143,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172415,2021-01-27,J1772,public
ELEC,INSIGNIA 953 178 179,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172416,2021-01-27,J1772,public
ELEC,INSIGNIA 953 212 213,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172417,2021-01-27,J1772,public
ELEC,INSIGNIA 953 218 219,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172418,2021-01-27,J1772,public
ELEC,INSIGNIA 953 140 141,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172419,2021-01-27,J1772,public
ELEC,INSIGNIA 953 103 104,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172420,2021-01-27,J1772,public
ELEC,INSIGNIA 953 101 102,588 Bell St,Seattle,WA,98121,888-758-4389,ChargePoint Network,172421,2021-01-27,J1772,public
ELEC,KING COUNTY DOT ISSAQUAH P&R 1,1755 Highlands Dr NE,Issaquah,WA,98027,888-758-4389,ChargePoint Network,172426,2021-01-27,J1772,public
ELEC,RPNW IBM #2,1200 5th Ave,Seattle,WA,98101,888-758-4389,ChargePoint Network,172525,2021-01-27,J1772,public
ELEC,BELLEVUE SQUARE BELL SQ NORTH 2,Bellevue Square - North Building104th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172561,2021-01-27,J1772,public
ELEC,BELLEVUE SQUARE BELL SQ NORTH 3,Bellevue Square - North Building104th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172562,2021-01-27,J1772,public
ELEC,BELLEVUE SQUARE BELL SQ NORTH 4,Bellevue Square - North Building104th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172563,2021-01-27,J1772,public
ELEC,LINC SQUARE EXP LSS P6 1,410 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172572,2021-01-27,J1772,public
ELEC,LINC SQUARE EXP LSS P2 111-112,410 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172573,2021-01-27,J1772,public
ELEC,LINC SQUARE EXP LSS P2 104-105,410 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172574,2021-01-27,J1772,public
ELEC,LINC SQUARE EXP LSE P2 #1,410 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,172575,2021-01-27,J1772,public
ELEC,VALLEY MED CTR N GARAGE #2,4033 Talbot Rd S,Renton,WA,98055,888-758-4389,ChargePoint Network,172579,2021-01-27,J1772,public
ELEC,SOUND TRANSIT ANGLE LAKE #3,2702 S 200th St,SeaTac,WA,98198,888-758-4389,ChargePoint Network,172633,2021-01-27,J1772,public
ELEC,KING COUNTY DOT BURIEN P&R #2,14900 4th Ave SW,Burien,WA,98166,888-758-4389,ChargePoint Network,172644,2021-01-27,J1772,public
ELEC,KING COUNTY DOT BURIEN P&R #6,14900 4th Ave SW,Burien,WA,98166,888-758-4389,ChargePoint Network,172645,2021-01-27,J1772,public
ELEC,KING COUNTY DOT BURIEN P&R #7,14900 4th Ave SW,Burien,WA,98166,888-758-4389,ChargePoint Network,172646,2021-01-27,J1772,public
ELEC,KING COUNTY DOT BURIEN P&R #4,14900 4th Ave SW,Burien,WA,98166,888-758-4389,ChargePoint Network,172647,2021-01-27,J1772,public
